Run/Debug,Toggle Breakpoint,⇧⌘B,In Windows
Run/Debug,Toggle Memory Monitors Pane,⌘T,In Memory View
Run/Debug,Use Step Filters,⇧F5,In Windows
Search,Declaration in Workspace,⌘G,In Windows
Search,Find Text in Workspace,⌥⌘G,In Windows
Search,Open Search Dialog,⌃H,In Windows
Search,References in Workspace,⇧⌘G,In Windows
Search,Show Occurrences in File Quick Menu,⇧⌘U,In Windows
Source,Add Block Comment,⌃⌘/,Editing Java Source
Source,Add Import,⇧⌘M,Editing Java Source
Source,Add Javadoc Comment,⌥⌘J,In Windows
Source,Annotate Class File,⌘1,Browsing attached Java Source
Source,Correct Indentation,⌘I,Editing Java Source
Source,Format,⇧⌘F,Editing Ant Buildfiles
Source,Format,⇧⌘F,Editing Java Source
Source,Open Declaration,F3,Editing Ant Buildfiles
Source,Open External Documentation,⇧F2,Editing Ant Buildfiles
Source,Organize Imports,⇧⌘O,In Windows
Source,Quick Assist - Assign to field,⌘2 F,Editing Java Source
Source,Quick Assist - Assign to local variable,⌘2 L,Editing Java Source
Source,Quick Assist - Extract method,⌘2 M,Editing Java Source
Source,Quick Assist - Rename in file,⌘2 R,Editing Java Source
Source,Remove Block Comment,⇧⌘\,Editing Java Source
Source,Remove Block Comment,⌃⌘\,Editing Java Source
Source,Remove Occurrence Annotations,⌥⌘U,Editing Java Source
Source,Rename In File,⌥⌘R,Editing Ant Buildfiles
Source,Show Source Quick Menu,⌥⌘S,In Windows
Source,Surround With Quick Menu,⌥⌘Z,In Windows
Source,Toggle Ant Mark Occurrences,⌥⌘O,Editing Ant Buildfiles
Source,Toggle Comment,⇧⌘C,Editing Java Source
Source,Toggle Comment,⇧⌘C,Editing Properties Files
Source,Toggle Comment,⌘/,Editing Java Source
Source,Toggle Comment,⌘/,Editing Properties Files
Source,Toggle Comment,⌘7,Editing Java Source
Source,Toggle Comment,⌘7,Editing Properties Files
Source,Toggle Mark Occurrences,⌥⌘O,Editing Java Source
Spy,Layout Spy,⌥⇧⌘F9,In Dialogs and Windows
Spy,Plug-in Menu Spy,⌥⇧F2,In Dialogs and Windows
Spy,Plug-in Selection Spy,⌥⇧F1,In Dialogs and Windows
Text Editing,Collapse All,⇧⌘Numpad_Divide,Editing Text
Text Editing,Collapse,⌘Numpad_Subtract,Editing Text
Text Editing,Copy Lines,⌥⌘↓,Editing Text
Text Editing,Delete Line,⌘D,Editing Text
Text Editing,Delete Next Word,⌥⌦,Editing Text
Text Editing,Delete Previous Word,⌥⌫,Editing Text
Text Editing,Delete to End of Line,⇧⌘⌦,Editing Text
Text Editing,Duplicate Lines,⌥⌘↑,Editing Text
Text Editing,Expand All,⌘Numpad_Multiply,Editing Text
Text Editing,Expand,⌘Numpad_Add,Editing Text
Text Editing,Insert Line Above Current Line,⇧⌘↩,Editing Text
Text Editing,Insert Line Below Current Line,⇧↩,Editing Text
Text Editing,Line End,⌘→,Editing Text
Text Editing,Line Start,⌘←,Editing Text
Text Editing,Move Lines Down,⌥↓,Editing Text
Text Editing,Move Lines Up,⌥↑,Editing Text
Text Editing,Next Word,⌥→,Editing Text
Text Editing,Open Hyperlink,F3,in Generic Code Editor
Text Editing,Previous Word,⌥←,Editing Text
Text Editing,Reset Structure,⇧⌘Numpad_Multiply,Editing Text
Text Editing,Select Line End,⇧⌘→,Editing Text
Text Editing,Select Line Start,⇧⌘←,Editing Text
Text Editing,Select Next Word,⌥⇧→,Editing Text
Text Editing,Select Previous Word,⌥⇧←,Editing Text
Text Editing,Select Text End,⇧↘,Editing Text
Text Editing,Select Text Start,⇧↖,Editing Text
Text Editing,Show Tooltip Description,F2,Editing Text
Text Editing,Text End,↘,Editing Text
Text Editing,Text End,⌘↘,Editing Text
Text Editing,Text Start,↖,Editing Text
Text Editing,Text Start,⌘↖,Editing Text
Text Editing,To Lower Case,⇧⌘Y,Editing Text
Text Editing,To Upper Case,⇧⌘X,Editing Text
Text Editing,Toggle Folding,⌘Numpad_Divide,Editing Text
Text Editing,Toggle Overwrite,Insert,Editing Text
Text Editing,Zoom In,⌘+,Editing Text
Text Editing,Zoom In,⌘=,Editing Text
Text Editing,Zoom Out,⌘-,Editing Text
Uncategorized,Add Artifact to Target Platform,⌥⇧⌘A,In Windows
Uncategorized,Find References,⇧⌘G,in Generic Code Editor
Views,Show View (Breakpoints),⌥⌘Q B,In Windows
Views,Show View (Cheat Sheets),⌥⌘Q H,In Windows
Views,Show View (Console),⌥⌘Q C,In Windows
Views,Show View (Declaration),⌥⌘Q D,In Windows
Views,Show View (Error Log),⌥⌘Q L,In Windows
Views,Show View (History),⌥⌘Q Z,In Windows
Views,Show View (Javadoc),⌥⌘Q J,In Windows
Views,Show View (Outline),⌥⌘Q O,In Windows
Views,Show View (Package Explorer),⌥⌘Q P,In Windows
Views,Show View (Problems),⌥⌘Q X,In Windows
Views,Show View (Search),⌥⌘Q S,In Windows
Views,Show View (Synchronize),⌥⌘Q Y,In Windows
Views,Show View (Type Hierarchy),⌥⌘Q T,In Windows
Views,Show View (Variables),⌥⌘Q V,In Windows
Views,Show View,⌥⌘Q Q,In Windows
Window,Activate Editor,⌘F12,In Windows
Window,Close Dialog,⌘W,In Dialogs
Window,Maximize Active View or Editor,⌃M,In Windows
Window,Next Editor,⌘F6,In Windows
Window,Next Perspective,⌘F8,In Windows
Window,Next View,⌘F7,In Windows
Window,Previous Editor,⇧⌘F6,In Windows
Window,Previous Perspective,⇧⌘F8,In Windows
Window,Previous View,⇧⌘F7,In Windows
Window,Quick Access,⌘3,In Windows
Window,Quick Switch Editor,⌘E,In Windows
Window,Show Context Menu,⇧F10,In Dialogs and Windows
Window,Show Contributing Plug-in,⌥⇧F3,In Dialogs and Windows
Window,Show Key Assist,⇧⌘L,In Dialogs and Windows
Window,Show Ruler Context Menu,⌘F10,Editing Text
Window,Show System Menu,⇧⌘F10,In Windows
Window,Show View Menu,⌘F10,In Dialogs and Windows
Window,Switch to Editor,⇧⌘E,In Windows
Window,Toggle Full Screen,⌃⌘F,In Windows
Window,Toggle Split Editor (Horizontal),⇧⌘-,In Windows
Window,Toggle Split Editor (Vertical),⇧⌘[,In Windows
